date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
2020-06-19,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2619,188,,,,,,,,,,,,36,,,,0.052,,9.0,,1.01,0.31,,,,1,,,1,
2020-06-20,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2638,189,,,,,,,,,,,,19,,,,0.051,,8.8,,0.99,0.3,,,,1,,,1,
2020-06-21,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2702,188,,,,,,,,,,,,64,,,,0.049,,11.5,,0.98,0.3,,,,2,,,0,
2020-06-22,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2722,188,,,,,,,,,,,,20,,,,0.049,,12.2,,0.96,0.29,,,,2,,,0,
2020-06-23,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2750,190,,,,,,,,,,,,28,,,,0.05,,11.4,,0.93,0.28,,,,2,,,2,
2020-06-24,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2771,192,,,,,,,,,,,,21,,,,0.055,,11.8,,0.91,0.29,,,,2,,,2,
2020-06-25,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2801,206,,,,,,,,,,,,30,,,,0.054,,11.8,,0.89,0.28,,,,2,,,14,
2020-06-26,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2825,208,,,,,,,,,,,,24,,,,0.048,,11.2,,0.86,0.27,,,,2,,,2,
2020-06-27,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2836,211,,,,,,,,,,,,11,,,,0.045,,10.7,,0.84,0.28,,,,2,,,3,
2020-06-28,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2853,211,,,,,,,,,,,,17,,,,0.044,,8.2,,0.82,0.28,,,,1,,,0,
2020-06-29,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2859,214,,,,,,,,,,,,6,,,,0.047,,7.4,,0.8,0.29,,,,1,,,3,
2020-06-30,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2877,216,,,,,,,,,,,,18,,,,0.045,,6.9,,0.79,0.3,,,,1,,,2,
2020-07-01,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2892,216,,,,,,,,,,,,15,,,,0.04,,6.6,,0.78,0.3,,,,1,,,0,
2020-07-02,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2912,219,,,,,,,,,,,,20,,,,0.043,,6.0,,0.78,0.31,,,,1,,,3,
2020-07-03,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2938,220,,,,,,,,,,,,26,,,,0.046,,6.1,,0.78,0.32,,,,1,,,1,
2020-07-04,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2940,220,,,,,,,,,,,,2,,,,0.04,,5.6,,0.78,0.33,,,,1,,,0,
2020-07-05,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2950,221,,,,,,,,,,,,10,,,,0.044,,5.3,,0.79,0.35,,,,1,,,1,
2020-07-06,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2963,221,,,,,,,,,,,,13,,,,0.044,,5.6,,0.8,0.36,,,,1,,,0,
2020-07-07,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2975,222,,,,,,,,,,,,12,,,,0.044,,5.3,,0.82,0.38,,,,1,,,1,
2020-07-08,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2976,224,,,,,,,,,,,,1,,,,0.046,,4.6,,0.84,0.38,,,,1,,,2,
2020-07-09,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,2991,226,,,,,,,,,,,,15,,,,0.046,,4.3,,0.86,0.39,,,,1,,,2,
2020-07-10,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3002,229,,,,,,,,,,,,11,,,,0.044,,3.5,,0.88,0.39,,,,1,,,3,
2020-07-11,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3016,232,,,,,,,,,,,,14,,,,0.046,,4.1,,0.91,0.39,,,,1,,,3,
2020-07-12,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3030,232,,,,,,,,,,,,14,,,,0.046,,4.3,,0.93,0.4,,,,1,,,0,
2020-07-13,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3038,232,,,,,,,,,,,,8,,,,0.046,,4.1,,0.95,0.39,,,,1,,,0,
2020-07-14,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3062,233,,,,,,,,,,,,24,,,,0.05,,4.7,,0.98,0.39,,,,1,,,1,
2020-07-15,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3075,234,,,,,,,,,,,,13,,,,0.053,,5.4,,1.0,0.39,,,,1,,,1,
2020-07-16,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3094,236,,,,,,,,,,,,19,,,,0.052,,5.6,,1.02,0.39,,,,1,,,2,
2020-07-17,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3102,236,,,,,,,,,,,,8,,,,0.055,,5.4,,1.03,0.38,,,,1,,,0,
2020-07-18,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3124,236,,,,,,,,,,,,22,,,,0.055,,5.9,,1.05,0.38,,,,1,,,0,
2020-07-19,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3131,237,,,,,,,,,,,,7,,,,0.056,,5.5,,1.06,0.38,,,,1,,,1,
2020-07-20,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3141,237,,,,,,,,,,,,10,,,,0.054,,5.6,,1.06,0.37,,,,1,,,0,
2020-07-21,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3163,238,,,,,,,,,,,,22,,,,0.052,,5.5,,1.07,0.37,,,,1,,,1,
2020-07-22,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3176,240,,,,,,,,,,,,13,,,,0.048,,5.5,,1.07,0.37,,,,1,,,2,
2020-07-23,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3184,240,,,,,,,,,,,,8,,,,0.045,,4.9,,1.06,0.37,,,,1,,,0,
2020-07-24,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3204,240,,,,,,,,,,,,20,,,,0.041,,5.5,,1.05,0.36,,,,1,,,0,
2020-07-25,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3237,240,,,,,,,,,,,,33,,,,0.039,,6.1,,1.04,0.36,,,,1,,,0,
2020-07-26,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3260,240,,,,,,,,,,,,23,,,,0.038,,7.0,,1.02,0.35,,,,1,,,0,
2020-07-27,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3286,240,,,,,,,,,,,,26,,,,0.038,,7.9,,1.0,0.35,,,,1,,,0,
2020-07-28,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3312,242,,,,,,,,,,,,26,,,,0.036,,8.1,,0.98,0.33,,,,1,,,2,
2020-07-29,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3338,247,,,,,,,,,,,,26,,,,0.034,,8.8,,0.96,0.33,,,,1,,,5,
2020-07-30,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3346,250,,,,,,,,,,,,8,,,,0.036,,8.8,,0.94,0.32,,,,1,,,3,
2020-07-31,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3379,250,,,,,,,,,,,,33,,,,0.036,,9.5,,0.92,0.32,,,,1,,,0,
2020-08-01,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3396,252,,,,,,,,,,,,17,,,,0.036,,8.6,,0.9,0.31,,,,1,,,2,
2020-08-02,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3408,252,,,,,,,,,,,,12,,,,0.036,,8.0,,0.89,0.32,,,,1,,,0,
2020-08-03,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3423,252,,,,,,,,,,,,15,,,,0.034,,7.4,,0.87,0.32,,,,1,,,0,
2020-08-04,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3435,252,,,,,,,,,,,,12,,,,0.034,,6.7,,0.87,0.32,,,,1,,,0,
2020-08-05,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3451,252,,,,,,,,,,,,16,,,,0.036,,6.1,,0.86,0.33,,,,1,,,0,
2020-08-06,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3457,252,,,,,,,,,,,,6,,,,0.034,,6.0,,0.86,0.34,,,,1,,,0,
2020-08-07,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3461,252,,,,,,,,,,,,4,,,,0.032,,4.4,,0.86,0.36,,,,1,,,0,
2020-08-08,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3471,252,,,,,,,,,,,,10,,,,0.032,,4.1,,0.87,0.37,,,,1,,,0,
2020-08-09,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3478,252,,,,,,,,,,,,7,,,,0.033,,3.8,,0.87,0.39,,,,1,,,0,
2020-08-10,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3484,252,,,,,,,,,,,,6,,,,0.034,,3.3,,0.88,0.4,,,,1,,,0,
2020-08-11,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3512,252,,,,,,,,,,,,28,,,,0.034,,4.2,,0.88,0.41,,,,1,,,0,
2020-08-12,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3524,252,,,,,,,,,,,,12,,,,0.03,,4.0,,0.89,0.41,,,,1,,,0,
2020-08-13,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3536,252,,,,,,,,,,,,12,,,,0.032,,4.3,,0.89,0.42,,,,1,,,0,
2020-08-14,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3550,252,,,,,,,,,,,,14,,,,0.035,,4.8,,0.89,0.41,,,,1,,,0,
2020-08-15,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3581,253,,,,,,,,,,,,31,,,,0.034,,6.0,,0.89,0.41,,,,1,,,1,
2020-08-16,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3600,253,,,,,,,,,,,,19,,,,0.034,,6.6,,0.89,0.4,,,,1,,,0,
2020-08-17,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3617,253,,,,,,,,,,,,17,,,,0.033,,7.2,,0.88,0.39,,,,1,,,0,
2020-08-18,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3633,254,,,,,,,,,,,,16,,,,0.032,,6.6,,0.87,0.38,,,,1,,,1,
2020-08-19,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3646,253,,,,,,,,,,,,13,,,,0.034,,6.6,,0.86,0.38,,,,1,,,0,
2020-08-20,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3657,253,,,,,,,,,,,,11,,,,0.028,,6.6,,0.85,0.38,,,,1,,,0,
2020-08-21,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3665,252,,,,,,,,,,,,8,,,,0.026,,6.2,,0.84,0.38,,,,1,,,0,
2020-08-22,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3679,252,,,,,,,,,,,,14,,,,0.024,,5.3,,0.83,0.38,,,,1,,,0,
2020-08-23,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3687,252,,,,,,,,,,,,8,,,,0.023,,4.7,,0.82,0.39,,,,1,,,0,
2020-08-24,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3694,252,,,,,,,,,,,,7,,,,0.024,,4.2,,0.81,0.4,,,,1,,,0,
2020-08-25,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3700,252,,,,,,,,,,,,6,,,,0.023,,3.6,,0.81,0.4,,,,1,,,0,
2020-08-26,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3714,251,,,,,,,,,,,,14,,,,0.019,,3.7,,0.81,0.41,,,,1,,,0,
2020-08-27,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3718,251,,,,,,,,,,,,4,,,,0.02,,3.3,,0.81,0.43,,,,1,,,0,
2020-08-28,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3731,251,,,,,,,,,,,,13,,,,0.018,,3.6,,0.82,0.43,,,,1,,,0,
2020-08-29,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3740,251,,,,,,,,,,,,9,,,,0.019,,3.3,,0.83,0.45,,,,1,,,0,
2020-08-30,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3750,251,,,,,,,,,,,,10,,,,0.018,,3.4,,0.84,0.46,,,,1,,,0,
2020-08-31,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3763,251,,,,,,,,,,,,13,,,,0.017,,3.7,,0.85,0.46,,,,1,,,0,
2020-09-01,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3774,251,,,,,,,,,,,,11,,,,0.018,,4.0,,0.86,0.46,,,,1,,,0,
2020-09-02,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3780,252,,,,,,,,,,,,6,,,,0.019,,3.6,,0.88,0.47,,,,1,,,1,
2020-09-03,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3789,252,,,,,354,7,,55,34,1,,9,,,,0.019,,3.8,,0.89,0.47,,,0.63,1,,,0,
2020-09-04,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3795,252,,,,,418,9,,62,41,1,,6,,,,0.02,,3.5,,0.9,0.47,,,0.65,1,,,0,
2020-09-05,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3803,252,,,,,,,,,,,,8,,,,0.021,,3.4,,0.91,0.46,,,,1,,,0,
2020-09-06,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3809,252,,,,,,,,,,,,6,,,,0.021,,3.2,,0.92,0.47,,,,1,,,0,
2020-09-07,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3831,252,,,,,,,,,,,,22,,,,0.021,,3.7,,0.93,0.46,,,,1,,,0,
2020-09-08,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3838,253,,,,,,,,,,,,7,,,,0.023,,3.5,,0.94,0.46,,,,1,,,1,
2020-09-09,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3851,253,,,,,,,,,,,,13,,,,0.024,,3.8,,0.95,0.45,,,,1,,,0,
2020-09-10,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3860,253,,,,,425,10,,64,40,1,,9,,,,0.026,,3.8,,0.96,0.45,,,0.63,1,,,0,
2020-09-11,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3876,253,,,,,455,6,,64,44,0,,16,,,,0.029,,4.4,,0.96,0.44,,,0.69,1,,,0,
2020-09-12,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3886,253,,,,,,,,,,,,10,,,,0.026,,4.5,,0.97,0.44,,,,1,,,0,
2020-09-13,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3898,253,,,,,,,,,,,,12,,,,0.026,,4.8,,0.98,0.43,,,,1,,,0,
2020-09-14,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3906,253,,,,,,,,,,,,8,,,,0.025,,4.1,,0.99,0.42,,,,1,,,0,
2020-09-15,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3922,254,,,,,,,,,,,,16,,,,0.025,,4.6,,1.0,0.42,,,,1,,,1,
2020-09-16,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3931,255,,,,,,,,,,,,9,,,,0.024,,4.3,,1.01,0.42,,,,1,,,1,
2020-09-17,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3946,255,,,,,455,6,,64,44,0,,15,,,,0.023,,4.7,,1.02,0.41,,,0.69,1,,,0,
2020-09-18,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3955,255,,,,,437,6,,64,47,,,9,,,,0.021,,4.3,,1.03,0.42,,,0.72,1,,,0,
2020-09-19,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3967,255,,,,,,,,,,,,12,,,,0.022,,4.4,,1.05,0.41,,,,1,,,0,
2020-09-20,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3976,256,,,,,,,,,,,,9,,,,0.022,,4.2,,1.07,0.41,,,,1,,,1,
2020-09-21,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3982,256,,,,,,,,,,,,6,,,,0.023,,4.1,,1.08,0.4,,,,1,,,0,
2020-09-22,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,3994,256,,,,,,,,,,,,12,,,,0.023,,3.9,,1.1,0.4,,,,1,,,0,
2020-09-23,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4001,256,,,,,,,,,,,,7,,,,0.025,,3.8,,1.12,0.4,,,,1,,,0,
2020-09-24,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4013,256,,,,,437,6,,64,47,,,12,,,,0.027,,3.6,,1.14,0.4,,,0.72,1,,,0,
2020-09-25,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4044,256,,,,,474,10,,64,46,1,,31,,,,0.029,,4.8,,1.15,0.38,,,0.73,1,,,0,
2020-09-26,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4066,256,,,,,,,,,,,,22,,,,0.032,,5.4,,1.16,0.38,,,,1,,,0,
2020-09-27,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4095,256,,,,,,,,,,,,29,,,,0.033,,6.4,,1.18,0.36,,,,1,,,0,
2020-09-28,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4107,256,,,,,,,,,,,,12,,,,0.036,,6.8,,1.19,0.34,,,,1,,,0,
2020-09-29,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4125,256,,,,,,,,,,,,18,,,,0.04,,7.1,,1.19,0.35,,,,1,,,0,
2020-09-30,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4139,256,,,,,,,,,,,,14,,,,0.041,,7.5,,1.2,0.34,,,,2,,,0,
2020-10-01,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4163,256,,,,,474,10,,64,46,1,,24,,,,0.044,,8.1,,1.2,0.32,,,0.73,2,,,0,
2020-10-02,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4178,256,,,,,473,20,,64,48,3,,15,,,,0.045,,7.3,,1.2,0.32,,,0.75,2,,,0,
2020-10-03,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4214,256,,,,,,,,,,,,36,,,,0.046,,8.0,,1.2,0.31,,,,2,,,0,
2020-10-04,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4234,256,,,,,,,,,,,,20,,,,0.046,,7.5,,1.2,0.3,,,,2,,,0,
2020-10-05,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4268,256,,,,,,,,,,,,34,,,,0.046,,8.7,,1.19,0.28,,,,2,,,0,
2020-10-06,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4297,257,,,,,,,,,,,,29,,,,0.047,,9.3,,1.19,0.28,,,,2,,,1,
2020-10-07,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4309,257,,,,,,,,,,,,12,,,,0.046,,9.2,,1.18,0.27,,,,2,,,0,
2020-10-08,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4368,260,,,,,473,20,,64,48,3,,59,,,,0.048,,11.1,,1.17,0.27,,,0.75,2,,,3,
2020-10-09,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4398,260,,,,,490,31,,64,50,7,,30,,,,0.05,,11.9,,1.17,0.26,,,0.79,2,,,0,
2020-10-10,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4422,261,,,,,,,,,,,,24,,,,0.051,,11.3,,1.16,0.26,,,,2,,,1,
2020-10-11,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4474,261,,,,,,,,,,,,52,,,,0.054,,13.0,,1.16,0.25,,,,2,,,0,
2020-10-12,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4487,261,,,,,,,,,,,,13,,,,0.055,,11.9,,1.15,0.25,,,,2,,,0,
2020-10-13,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4528,261,,,,,,,,,,,,41,,,,0.055,,12.5,,1.14,0.24,,,,2,,,0,
2020-10-14,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4543,261,,,,,,,,,,,,15,,,,0.055,,12.7,,1.14,0.24,,,,2,,,0,
2020-10-15,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4577,263,,,,,490,31,,64,50,7,,34,,,,0.056,,11.3,,1.14,0.24,,,0.79,2,,,2,
2020-10-16,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4606,264,,,,,467,34,,64,51,6,,29,,,,0.057,,11.3,,1.13,0.24,,,0.81,2,,,1,
2020-10-17,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4649,264,,,,,,,,,,,,43,,,,0.058,,12.3,,1.13,0.24,,,,2,,,0,
2020-10-18,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4716,264,,,,,,,,,,,,67,,,,0.058,,13.1,,1.13,0.23,,,,2,,,0,
2020-10-19,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4764,264,,,,,,,,,,,,48,,,,0.059,,15.0,,1.13,0.23,,,,2,,,0,
2020-10-20,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4790,264,,,,,,,,,,,,26,,,,0.059,,14.2,,1.13,0.22,,,,2,,,0,
2020-10-21,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4827,264,,,,,,,,,,,,37,,,,0.063,,15.4,,1.13,0.21,,,,2,,,0,
2020-10-22,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4856,264,,,,,467,34,,64,51,6,,29,,,,0.062,,15.1,,1.13,0.22,,,0.81,2,,,0,
2020-10-23,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4909,264,,,,,439,36,,64,47,7,,53,,,,0.064,,16.4,,1.13,0.21,,,0.73,2,,,0,
2020-10-24,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,4956,264,,,,,,,,,,,,47,,,,0.064,,16.6,,1.14,0.21,,,,2,,,0,
2020-10-25,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5008,264,,,,,,,,,,,,52,,,,0.065,,15.8,,1.15,0.2,,,,2,,,0,
2020-10-26,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5056,264,,,,,,,,,,,,48,,,,0.064,,15.8,,1.15,0.2,,,,2,,,0,
2020-10-27,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5102,265,,,,,,,,,,,,46,,,,0.063,,16.9,,1.16,0.2,,,,2,,,1,
2020-10-28,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5142,267,,,,,,,,,,,,40,,,,0.062,,17.1,,1.17,0.19,,,,2,,,2,
2020-10-29,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5174,267,,,,,439,36,,64,47,7,,32,,,,0.065,,17.2,,1.17,0.2,,,0.73,2,,,0,
2020-10-30,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5220,267,,,,,454,43,,64,51,8,,46,,,,0.069,,16.9,,1.18,0.2,,,0.8,2,,,0,
2020-10-31,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5270,267,,,,,,,,,,,,50,,,,0.07,,17.0,,1.19,0.19,,,,2,,,0,
2020-11-01,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5353,267,,,,,,,,,,,,83,,,,0.072,,18.7,,1.19,0.2,,,,2,,,0,
2020-11-02,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5399,267,,,,,,,,,,,,46,,,,0.075,,18.6,,1.2,0.2,,,,2,,,0,
2020-11-03,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5465,266,,,,,,,,,,,,66,,,,0.079,,19.7,,1.2,0.19,,,,2,,,0,
2020-11-04,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5538,269,,,,,,,,,,,,73,,,,0.083,,21.5,,1.2,0.18,,,,2,,,3,
2020-11-05,US,NJ,Atlantic County,34001,,,iso1:us#iso2:us-nj#fips:34001,5601,269,,,,,454,43,,64,51,8,,63,,,,0.086,,23.1,,1.2,0.19,,,0.8,2,,,0,
